"2021-05-04 16:21:10 [main] INFO  c.example.demo.CourseworkApplication - Starting CourseworkApplication using Java 1.8.0_281 on DESKTOP-KF1OR5V with PID 8236 (C:\Users\bidok\Dropbox\Google Диск\PZKS\2 course\Coursework\target\classes started by bidok in C:\Users\bidok\Dropbox\Google Диск\PZKS\2 course\Coursework)
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingOPTIONS_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingTRACE_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getByIdUsingGET_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_3
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingHEAD_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPOST_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPUT_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPATCH_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingDELETE_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingOPTIONS_2
